location,date,likes,retweets,text
"Oregon, USA",2020-11-24,349,74,"""I just want people to understand the kind of risk they're taking for the communities and their systems in health care. It's pretty dire,"" says Dr. Rob Davidson, adding the ""inevitable"" surge in Covid-19 cases from holiday gatherings may strain health care systems. https://t.co/0fjx2CII3D"
"Shreveport, Louisiana",2020-11-13,83495,7240,"Black and Latino Americans are 3x as likely to contract COVID-19 and more likely to die from it.

The Biden-Harris administration is committed to controlling this virus and confronting these glaring racial health disparities."
"Oklahoma City, OK",2020-11-04,84,53,"NEW: Oklahoma has surpassed 1,000 COVID-19 hospitalizations for the first time, with 1,026 patients, according to Tuesday's report. https://t.co/rjHBLscaFf https://t.co/AlSatOcLEK"
"Pottsboro, TX",2020-11-10,25043,5082,"Massachusetts Republican Gov. Charlie Baker: ""I can't think of a worse time to stall a transition than amid a deadly pandemic."" https://t.co/DLw6EZ7Pmr"
"Muskegon, MI",2020-11-16,7822,3179,"My great niece had 14 friends together for an outdoor, social distancing dinner. All went well, masks removed to eat and drink. A group photo, not all participated. EVERY person in the photo came down with COViD."
"Huntington, tx",2020-11-08,5552,1407,SUPER-SPREADERS ... wait do we still have COVID - i’m waiting for the virtue signaling left to condemn this act of celebration right now https://t.co/T1hiTnHMRd
"Pittsburgh, PA",2020-11-07,0,0,@GOPChairwoman How are those specifics coming along COVID Ronna? https://t.co/6Y1GENKZKz
"Nashville, TN",2020-11-06,1,0,@caireland26 @H_MitchellPhoto It’s a place that spreads Covid and food poisoning.
"Las Vegas, Nevada",2020-11-28,10216,1394,"Pope Francis with a must read. He may not be naming names, but it's not hard to figure out who he feels are failing the test of leadership and empathy. https://t.co/CEKztcWMeu"
"Maryland, USA",2020-11-05,5,1,We’ve been tracking a lot of numbers in the last 24 hours. This one shouldn’t be missed. #COVID19 https://t.co/2XmhsBSaso
"Manhattan, NY",2020-11-03,1909,537,"Dr. Birx is pleading with the Trump admin for ""much more aggressive action"" against COVID to avert crisis, even as president downplays threat.

An internal memo shows how Trump's public pronouncements conflict with White House's own reporting.
https://t.co/CnT3AGU1be"
"Arizona, USA",2020-11-20,14918,1118,"A gripping @maddow testimonial on MSNBC tonight about caring for a loved one with covid — and, yes, completely captivating live television when she took off her mic and IFB to walk off camera and check on the beeping sound in her kitchen or whatever. Amazing. #2020"
"Owings Mills, MD",2020-11-05,0,0,"All those precautions you're taking to stay safe during the pandemic? Ironically, they might be putting your brain's health at risk. 

(From @NextAvenue) https://t.co/iRNlXcLebs"
"Maryland, USA",2020-11-07,248,77,National lockdown till spring and student loan forgiveness https://t.co/UrlAztW1Dw
"Baltimore, Maryland",2020-11-19,0,0,"Need to get Covid tested?  Check out these locations in Montgomery County.  Great for college students getting ready to return home or those who must travel over the holidays.  If you can stay home, please do so.  Stay safe.  Stay with those who live in your home.  Wear a mask. https://t.co/Dsb3Zaz28U"
"Colorado, USA",2020-11-18,541714,44388,For our country—wear a mask.
"New York, NY",2020-11-13,0,0,"Catch her #Live
➡️https://t.co/jexbSG3xtg

Main Page
➡️https://t.co/kgLoAvrVCO

#COVID19 #lockdown at #home is #perfect #motivation get to know #model #freya_

#worship #love #perfection #stayhome #NoNutNovember

@Freddietricolor @AdultBrazil @Honey_B69 @ChaturbateMode @CMP_4U https://t.co/tT8kYpqGFX"
"New Jersey, USA",2020-11-10,312,92,Trump attacks them. COVID-19 threatens them. But immigrants keep the US fed. https://t.co/qp69f4gayB
"Oregon, USA",2020-11-22,49324,6994,Thanksgiving 2020 was always going to be a disappointment. Help people live to celebrate in 2021. Stay home. Stay masked. Stay distant. Stay smart. Stay responsible. Stay alive.
"New Jersey, USA",2020-11-25,504,105,Covid has to go by the time Ghana independence hits because I have to go to a GH Independence Party and scream the lyrics to “Obia nye Obia”🇬🇭🇬🇭
"Charlotte, NC",2020-11-07,2,1,"It's a miracle!

Obama got elected and the Earth began to heal itself and the oceans receded.

Biden gets elected and COVID-19 is not only not deadly, it's not even contagious! https://t.co/yMGJrM2z0r"
"Bangor, Maine",2020-11-06,36174,3635,"Our country is in serious trouble. COVID-19 is getting worse, not better. 

We need to listen to the scientists. We need more testing, more personal protective equipment, and more contact tracing. We need bold plans to tackle this crisis head-on."
"Trump Free Zone, AZ",2020-11-26,697,75,"As a society we should have been better prepared for this pandemic...
We have been advising people to ""avoid it like the plague” for decades.
Turns out most of us were not listening.
#WearAMask 
#WearADamnMask"
"Schaumburg, IL",2020-11-13,166828,23125,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough."
"Johnson City, TN",2020-11-13,1,0,My local grocery store has all dressed chips for the first time since Covid hit. Things are going to be okay.
"Greensboro, NC",2020-11-25,16496,2081,"One America News Network, one of President Trump’s favorite media outlets, has been banned from posting new videos to YouTube for a week for spreading Covid-19 misinformation https://t.co/YXnNVM81mK https://t.co/X1kHsQhSNE"
"Sturgeon Bay, WI",2020-11-13,3,0,"Can I move to the FUCKING MOON at this point? Like, for serious. https://t.co/yzfXkE6O4d"
"Edmond, OK",2020-11-02,179264,48288,"What America leads in: 

#1: Covid-19 cases
#1: Medical debt
#1: Prescription drug prices
#1: Deaths from lack of insurance
#1: Student debt
#1: Prisoners
#1: Gun violence
#1: Military spending
#1: Trade deficit
#1: Billionaires

We need to change our national priorities."
"Amarillo, TX",2020-11-26,301,43,"If a church has to follow building codes, fire codes, and health codes in order to operate, national pandemic restrictions are no different.

That’s not the government taking away “religious freedom”; that’s churches being expected to follow important safety guidelines. https://t.co/fKKa2uEboA"
"Portland, OR",2020-11-26,1896,1233,"This Thanksgiving holiday, please consider donating to the American Indian College Fund. They help Native students get a college education. I was one of them. https://t.co/9mTJ6XMBVj"
"Ocean, NJ",2020-11-19,2588,754,Supporting the assault on Democracy is not Patriotic.  Which member of your family are you willing to let die from COVID because @GSAEmily and @RealDonaldTrump will not start the transition.  Time to brief President-elect Biden on the crisis. #TransitionNow #EmilyDoYourJob
"Las Vegas, NV",2020-11-16,1,1,"Please, please, please...wear a MASK 😷 https://t.co/FfflCTtjXG"
"Dallas, TX",2020-11-05,2,0,"Happy birthday, you decrepit fuck! https://t.co/AzjGXBg747"
"Piedmont, OK",2020-11-20,4,0,It’s so embarrassing that people blatantly make jokes about Covid and not wear a mask as if it isn’t a deadly virus that has taken so many loved ones. Couldn’t be me and NEVER would be me.
"Phoenix, AZ",2020-11-13,188439,14008,"Our country is facing a number of crises: a global pandemic, a recession, systemic racism, and the climate crisis. @JoeBiden and I are ready to roll up our sleeves and get to work now."
"San Antonio, TX",2020-11-12,234075,50960,A 6 week shutdown? And we in the streets next summer? Can we start right now? https://t.co/SgKeIE4UOX
"New York, NY",2020-11-17,6589,466,"Not to belabor the conversation from over the wknd, but you don’t solve mass hunger, high unemployment, huge slowdown in the economy caused by pandemic w/charitable donations. Charity has its place and we donate plenty, but this crisis requires large deficit spending by fed govt."
"Glenview, IL",2020-11-27,10993,3645,"Florida @GovRonDeSantis Extends Ban On Cities Imposing Their Own Mask Mandates—Critic Calls Move A ‘Killing Spree’. 

I. Have. No. Words. Anymore. 

God help Florida. God help us all. 😥#COVID19 https://t.co/YBPOe7MvUl https://t.co/rSh5cVyAxe"
"Florida, USA",2020-11-20,6101,700,Joe Biden should NOT appoint Dr. Birx to ANY position in the Coronavirus Task Force. She FAILED the first time. And I KNOW you guys agree with me.
"Los Angeles, CA",2020-11-07,5,0,"JOE TIME!! 

After 4 years of frayed nerves, national crises, and a disastrous pandemic, help is on the way to the White House.

I'm usually agnostic but in this moment? Thank God. Amen. https://t.co/PjUPikersw"
"Louisville, KY",2020-11-25,220,6,😷MY COVID-19 JOURNEY😷 - these headaches are a beast. https://t.co/2AKb3liWHF
"Rhode Island, USA",2020-11-19,64,1,Applebee’s really giving me free wings for a year since corona ruined my birthday 🥺 https://t.co/4oqvnEEzam
"Lakewood, Ohio",2020-11-22,0,0,"@cleveland19news @CBSNews 
Can you please stop pre-empting @FaceTheNation with #football tailgating? The replay on CBS  news does NOT have closed captioning for us #senior Americans to read #Fauci and or #Gottlieb say about #COVID."
"Oklahoma, USA",2020-11-13,2,0,"@corbinwalls His AG has decided it’s safe to have in person meetings again, does that count?  I’m so tired of this administration. https://t.co/F2Fbrk6iXa"
"New York, NY",2020-11-28,0,0,"I feel for people who have never been to a concert, and their first one was supposed to be during covid"
"Grants Pass, OR",2020-11-01,0,0,💔 https://t.co/zvgWVxAWM5
"Redmond, WA, USA",2020-11-28,0,1,NFL orders two-day shutdown of team facilities https://t.co/sOu9f5QJOG
"Sequim/Port Angeles, WA",2020-11-18,1,0,"@MoRandolph130 @nathaliejacoby1 Only way I can get pain med refills. 
Must go in quarterly.
It's a roll of the dice. Meds or Covid."
"Lincoln, Nebraska, USA",2020-11-11,8,3,"""In 3 weeks time our hospitals will be overwhelmed &amp; we will no longer be able to deliver optimal &amp; effective care for COVID...we will also no longer be able to deliver appropriate care for everyone who comes in w/a heart attack or a stroke,"" Dr. Lawler https://t.co/vngEBFOBtK"
"Pennsylvania, USA",2020-11-28,1,0,@archimaticx @Trad_West_Art I was supposed to go there before COVID. Hope I make it someday
"New York, NY",2020-11-02,49,10,"Outdoor dining in NYC is one of the few silver linings in this horrific pandemic. 
“Our street culture, after decades of changes that made it more boring, is interesting again,” @pete_wells writes.
https://t.co/6RQEFva3FV"
"Gardner, KS",2020-11-29,1,0,"""All four Denver Broncos quarterbacks will sit out Sunday's game against the Saints due to COVID-19 exposure""  https://t.co/vb65m9n3Lw"
"Cary, NC",2020-11-11,3,0,Whose ready for Lockdown 2: Electric Boogaloo?
"Florida, US",2020-11-14,0,0,Coronavirus: Data shows new COVID-19 case diagnosed in Harris County every 90 seconds - ABC13 Houston https://t.co/YjQADmsTJe #SmartNews
"Baytown, TX",2020-11-06,2046,807,"Stockholm, Sweden. No masks, no lockdown, still selling blue bags, meatballs and sofas. https://t.co/uk9HAtqI9B"
"Modesto, CA",2020-11-13,2,0,"Coronavirus update, Nov. 13: Stanislaus details recent cases by ZIP code; trend poor https://t.co/316LWOa1CN"
"Tampa, FL",2020-11-17,25851,6624,#WearAMask https://t.co/7sC5J8uGRo
"Kentucky, USA",2020-11-20,16053,4337,"Crazy to look at San Francisco (pop. 880k) versus North Dakota (pop. 760k) right now. 

San Francisco county, an urban area where most people wear masks, has reported 14k Covid cases. 

North Dakota, which resisted mask mandates for months, has 60k cases."
"Washington, DC",2020-11-26,0,0,"Unsubscrbing from the newsletter &amp; Unorthodox podcast. Liel's piece is outrageous. Let him go to the next mass Hassidic wedding if he wants, but I'm done. https://t.co/yK3G9Q0d7Q"
"Yeadon, PA",2020-11-29,5818,1544,"As US hospitals make the necessary shuffle to accommodate the current wave, I would like to remind leadership about the study done on the psychological status of frontline hospital workers during NYC's spring Covid surge (thread)."
"US, Washington",2020-11-14,46,12,"As Lebanon begins a lockdown to curb the spread of #COVID19, @USAID partner @WFP will continue providing emergency food to families in need. Using protocols to safely deliver food during the lockdown, WFP will reach 250K Lebanese affected by the pandemic. https://t.co/8PibEIhmrv"
"Phoenix, AZ",2020-11-20,7990,697,"Please bitch, I dealt with much more for taking a picture. I didn’t prevent the transfer of power during a pandemic. https://t.co/XixRyLq9uc"
"Vermont, USA",2020-11-14,28788,5408,"All hands on deck. Record numbers of Covid-19 cases, hospitalizations &amp; deaths reported yesterday, including 184,514 cases and 1,431 deaths. @realDonaldTrump should authorize his Task Force experts to start working immediately w/ @JoeBiden experts. American lives are at stake."
